DS,Iteration,PP,DT,AS,LA,PT,PT scoring,Duration,Params,accuracy,precision,recall,f1,aod-sex,aod-race,eod-sex,eod-race,spd-sex,spd-race,di-sex,di-race,fr-sex,fr-race,d2h1 (accuracy+precision+recall+f1),d2h2 (aod+eod+spd+di+fr),d2h3 (accuracy+precision+recall+f1+aod+eod+spd+di+fr),Models built,Best params
fairness/compas-scores-two-years_processed.csv,12,fairsmote,minmax,none,rf,default,None,2.998990297317505,"{'la__n_estimators': 100, 'la__criterion': 'gini', 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",0.6403326403326404,0.6634109691960932,0.6792307692307692,0.6712276700874193,0.012474007605290438,0.04845336718951082,0.011030964519336606,0.031083608790113293,0.043393407129570405,0.07151019941717618,0.07376879212026966,0.11903742806867368,0.3051975051975052,0.3367983367983368,0.33676287265375393,0.153876014958594,0.2220706466399839,,
fairness/compas-scores-two-years_processed.csv,12,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",43.78057336807251,,0.5,0.2702702702702703,0.5,0.3508771929824562,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.6323474316122332,0.22360679774997896,0.4029533559605807,320.0,pareto front
fairness/compas-scores-two-years_processed.csv,12,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",468.0905694961548,,0.4594594594594595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9072188374322728,0.4472135954999579,0.6148277387068825,1280.0,pareto front
fairness/compas-scores-two-years_processed.csv,12,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",209.05990481376648,,0.5,0.2702702702702703,0.5,0.3508771929824562,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.6323474316122332,0.22360679774997896,0.4029533559605807,1000.0,pareto front
fairness/compas-scores-two-years_processed.csv,12,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",231.8961796760559,,0.5405405405405406,0.5405405405405406,1.0,0.7017543859649124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3574760257921934,0.0,0.1910789732142789,1000.0,pareto front
fairness/compas-scores-two-years_processed.csv,12,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",135.360360622406,,0.4594594594594595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9072188374322729,0.4472135954999579,0.6148277387068825,500.0,pareto front
fairness/compas-scores-two-years_processed.csv,13,fairsmote,minmax,none,rf,default,None,3.4256200790405273,"{'la__n_estimators': 100, 'la__criterion': 'gini', 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",0.6178794178794179,0.6613515565679575,0.6480654761904762,0.6546411123637731,0.029561749574865598,0.0540417102172534,0.0009825414859739867,0.03313584426576377,0.04669319554332663,0.06617357001972379,0.07977472153712262,0.1120574482297928,0.27151767151767153,0.31683991683991686,0.354904768155306,0.1429974844788934,0.22493052633938831,,
fairness/compas-scores-two-years_processed.csv,13,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",40.64667797088623,,0.4411642411642412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9099859072196583,0.4472135954999579,0.6159949794179412,320.0,pareto front
fairness/compas-scores-two-years_processed.csv,13,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",331.74343705177307,,0.5588357588357589,0.5588357588357589,1.0,0.7169911976527075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342544069270689,0.0,0.18309750672603975,1280.0,pareto front
fairness/compas-scores-two-years_processed.csv,13,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",212.0102779865265,,0.5,0.27941787941787943,0.5,0.35849559882635373,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.6262649882451736,0.22360679774997896,0.3995462430719905,1000.0,pareto front
fairness/compas-scores-two-years_processed.csv,13,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",318.2640492916107,,0.4803880803880804,0.1862785862785863,0.3333333333333333,0.23899706588423583,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.7208386279033352,0.29814239699997197,0.471695821853974,1000.0,pareto front
fairness/compas-scores-two-years_processed.csv,13,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",100.83252000808716,,0.5196119196119197,0.3725571725571726,0.6666666666666666,0.47799413176847166,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5316913485870121,0.14907119849998599,0.3273966642900069,500.0,pareto front
fairness/compas-scores-two-years_processed.csv,14,fairsmote,minmax,none,rf,default,None,3.0498580932617188,"{'la__n_estimators': 100, 'la__criterion': 'gini', 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",0.6293677204658902,0.6594634873323398,0.6709628506444276,0.6651634723788049,0.06393991023406764,0.01850246137656303,0.04660103975172469,0.004040139788343056,0.09051118556143944,0.03984661749357976,0.14330937713894576,0.06812486216644287,0.34900166389351084,0.3410981697171381,0.3441345481704658,0.16725051798920385,0.23198548394465987,,
fairness/compas-scores-two-years_processed.csv,14,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",40.393078088760376,,0.5,0.27433444259567386,0.5,0.35428417942519475,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.6296348669635872,0.22360679774997896,0.4014346596181215,320.0,pareto front
fairness/compas-scores-two-years_processed.csv,14,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",319.85265922546387,,0.5,0.27433444259567386,0.5,0.35428417942519475,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.6296348669635872,0.22360679774997896,0.4014346596181215,1280.0,pareto front
fairness/compas-scores-two-years_processed.csv,14,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",165.2545449733734,,0.45133111480865223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9084378825182705,0.4472135954999579,0.6153418066162855,1000.0,pareto front
fairness/compas-scores-two-years_processed.csv,14,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",221.97277450561523,,0.45133111480865223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9084378825182705,0.4472135954999579,0.6153418066162855,1000.0,pareto front
fairness/compas-scores-two-years_processed.csv,14,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",82.91407084465027,,0.45133111480865223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9084378825182705,0.4472135954999579,0.6153418066162855,500.0,pareto front
fairness/compas-scores-two-years_processed.csv,15,fairsmote,minmax,none,rf,default,None,3.4819016456604004,"{'la__n_estimators': 100, 'la__criterion': 'gini', 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",0.6332640332640332,0.6590584878744651,0.6957831325301205,0.676923076923077,0.012468473040648187,0.009809758637096211,0.0033459929811066047,0.011781905949862503,0.03801769541409106,0.03094056203258455,0.061974051428449806,0.051302631512526564,0.3388773388773389,0.34802494802494804,0.3345381086910162,0.1566002314837804,0.22246979083429747,,
fairness/compas-scores-two-years_processed.csv,15,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",45.886598348617554,,0.5,0.2760914760914761,0.5,0.35574604875435306,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.6284672352924046,0.22360679774997896,0.4007805556053891,320.0,pareto front
fairness/compas-scores-two-years_processed.csv,15,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",327.21493577957153,,0.44781704781704784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9089700232517958,0.4472135954999579,0.6155662905395951,1280.0,pareto front
fairness/compas-scores-two-years_processed.csv,15,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",247.4766719341278,,0.5,0.2760914760914761,0.5,0.35574604875435306,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.6284672352924046,0.22360679774997896,0.4007805556053891,1000.0,pareto front
fairness/compas-scores-two-years_processed.csv,15,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",239.8612358570099,,0.5521829521829522,0.5521829521829522,1.0,0.7114920975087061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34796444733301346,0.0,0.18599482067118314,1000.0,pareto front
fairness/compas-scores-two-years_processed.csv,15,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",237.4005410671234,,0.4826056826056826,0.18406098406098406,0.3333333333333333,0.23716403250290205,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.7219681646122016,0.29814239699997197,0.47237580058345774,500.0,pareto front
fairness/compas-scores-two-years_processed.csv,16,fairsmote,minmax,none,rf,default,None,3.4346234798431396,"{'la__n_estimators': 100, 'la__criterion': 'gini', 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",0.6207900207900208,0.6604616530156366,0.6604616530156366,0.6604616530156366,0.00976556739286391,0.020990485763213024,0.022843340234644516,0.00037440037440039653,0.02980953454299551,0.03469696214725859,0.05118034055727538,0.059740334019675045,0.3621621621621622,0.29064449064449066,0.3498782200820218,0.14999146612791792,0.22593195477891095,,
fairness/compas-scores-two-years_processed.csv,16,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",44.984256744384766,,0.4415800415800416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9099220914399414,0.4472135954999579,0.6159680447394368,320.0,pareto front
fairness/compas-scores-two-years_processed.csv,16,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",343.09725856781006,,0.5584199584199584,0.5584199584199584,1.0,0.716648879402348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34288253228606136,0.0,0.18327842281769943,1280.0,pareto front
fairness/compas-scores-two-years_processed.csv,16,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",275.80986881256104,,0.5584199584199584,0.5584199584199584,1.0,0.716648879402348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34288253228606136,0.0,0.18327842281769943,1000.0,pareto front
fairness/compas-scores-two-years_processed.csv,16,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",256.02300333976746,,0.5584199584199584,0.5584199584199584,1.0,0.716648879402348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34288253228606136,0.0,0.18327842281769943,1000.0,pareto front
fairness/compas-scores-two-years_processed.csv,16,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",164.35777020454407,,0.5,0.2792099792099792,0.5,0.358324439701174,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.6264023118630013,0.22360679774997896,0.3996232337785681,500.0,pareto front
fairness/compas-scores-two-years_processed.csv,17,fairsmote,minmax,none,rf,default,None,3.0175938606262207,"{'la__n_estimators': 100, 'la__criterion': 'gini', 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",0.6268718801996672,0.6425992779783394,0.6888544891640866,0.6649234217407546,0.06371870583197867,0.060427167797293124,0.055807064609881496,0.027021551463294657,0.08880385898737841,0.07608194042659377,0.13699434901807184,0.1211262691728826,0.3502495840266223,0.30282861896838603,0.3449810545880025,0.16524214478716806,0.23131570514238073,,
fairness/compas-scores-two-years_processed.csv,17,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",50.03963923454285,,0.5,0.2687188019966722,0.5,0.3495670995670995,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.6333872866447768,0.22360679774997896,0.40353522148236187,320.0,pareto front
fairness/compas-scores-two-years_processed.csv,17,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",333.40149331092834,,0.5374376039933444,0.5374376039933444,1.0,0.699134199134199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3600167254897528,0.0,0.19243703432727138,1280.0,pareto front
fairness/compas-scores-two-years_processed.csv,17,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",280.9022045135498,,0.5374376039933444,0.5374376039933444,1.0,0.699134199134199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3600167254897528,0.0,0.19243703432727138,1000.0,pareto front
fairness/compas-scores-two-years_processed.csv,17,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",214.86399102210999,,0.46256239600665555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9067578477998008,0.4472135954999579,0.6146334086374523,1000.0,pareto front
fairness/compas-scores-two-years_processed.csv,17,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",114.81531572341919,,0.46256239600665555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9067578477998008,0.4472135954999579,0.6146334086374523,500.0,pareto front
fairness/compas-scores-two-years_processed.csv,18,fairsmote,minmax,none,rf,default,None,3.047837972640991,"{'la__n_estimators': 100, 'la__criterion': 'gini', 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",0.6403326403326404,0.6644295302013423,0.6822358346094947,0.6732149603324519,0.04784968886492247,0.023776067254635436,0.04265285252057882,0.02171850342582049,0.07932267799262316,0.0080374691001881,0.1275819296384848,0.014276846679081356,0.32141372141372143,0.33513513513513515,0.3353098107600742,0.15607878065504746,0.22253996984097218,,
fairness/compas-scores-two-years_processed.csv,18,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",44.708463191986084,,0.5,0.27151767151767153,0.5,0.35192670439234713,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.6315131238135527,0.22360679774997896,0.40248637804828946,320.0,pareto front
fairness/compas-scores-two-years_processed.csv,18,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",312.52907371520996,,0.5,0.27151767151767153,0.5,0.35192670439234713,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.6315131238135527,0.22360679774997896,0.40248637804828946,1280.0,pareto front
fairness/compas-scores-two-years_processed.csv,18,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",236.42460417747498,,0.456964656964657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9075912328501076,0.4472135954999579,0.6149847491596562,1000.0,pareto front
fairness/compas-scores-two-years_processed.csv,18,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",204.47114157676697,,0.5430353430353431,0.5430353430353431,1.0,0.7038534087846943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3554350147769978,0.0,0.1899880069369227,1000.0,pareto front
fairness/compas-scores-two-years_processed.csv,18,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",101.14941143989563,,0.5,0.27151767151767153,0.5,0.35192670439234713,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.6315131238135527,0.22360679774997896,0.40248637804828946,500.0,pareto front
fairness/compas-scores-two-years_processed.csv,19,fairsmote,minmax,none,rf,default,None,3.34808349609375,"{'la__n_estimators': 100, 'la__criterion': 'gini', 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",0.6474012474012474,0.6652719665271967,0.7216338880484114,0.6923076923076923,0.06663523820964709,0.058549023831429015,0.04848993903760068,0.02164512680983388,0.08902050134129225,0.07344059029362549,0.13324358910438583,0.114029752027071,0.32474012474012476,0.3172557172557173,0.3195821432835495,0.1615147596845347,0.2186649689728164,,
fairness/compas-scores-two-years_processed.csv,19,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",41.4798743724823,,0.5,0.27484407484407486,0.5,0.35470888113764426,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.6292958785804758,0.22360679774997896,0.401244782674675,320.0,pareto front
fairness/compas-scores-two-years_processed.csv,19,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",320.5046420097351,,0.5,0.27484407484407486,0.5,0.35470888113764426,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.6292958785804758,0.22360679774997896,0.401244782674675,1280.0,pareto front
fairness/compas-scores-two-years_processed.csv,19,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",259.34251832962036,,0.5,0.27484407484407486,0.5,0.35470888113764426,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.6292958785804758,0.22360679774997896,0.401244782674675,1000.0,pareto front
fairness/compas-scores-two-years_processed.csv,19,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",200.9870810508728,,0.5,0.27484407484407486,0.5,0.35470888113764426,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.6292958785804758,0.22360679774997896,0.401244782674675,1000.0,pareto front
fairness/compas-scores-two-years_processed.csv,19,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",116.65854406356812,,0.5496881496881497,0.5496881496881497,1.0,0.7094177622752885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34999984355127406,0.0,0.18708278571333548,500.0,pareto front
fairness/compas-scores-two-years_processed.csv,20,fairsmote,minmax,none,rf,default,None,3.292759418487549,"{'la__n_estimators': 100, 'la__criterion': 'gini', 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",0.6335274542429284,0.6678994082840237,0.6764044943820224,0.6721250465202828,0.058302191691737504,0.020838710673426603,0.04459530747588425,0.07665830633475668,0.08742996541244208,0.04781658043853165,0.1381862876149672,0.08051251737083354,0.30782029950083195,0.2940931780366057,0.3379382214944219,0.15114592574895164,0.22123999168522981,,
fairness/compas-scores-two-years_processed.csv,20,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",22.04214572906494,,0.444675540765391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9094483568383929,0.4472135954999579,0.6157681181734502,320.0,pareto front
fairness/compas-scores-two-years_processed.csv,20,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",336.3876459598541,,0.5,0.27766222961730447,0.5,0.3570473388606579,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.6274259673534139,0.22360679774997896,0.40019704826883784,1280.0,pareto front
fairness/compas-scores-two-years_processed.csv,20,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",193.06248664855957,,0.5,0.27766222961730447,0.5,0.3570473388606579,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.6274259673534139,0.22360679774997896,0.40019704826883784,1000.0,pareto front
fairness/compas-scores-two-years_processed.csv,20,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",241.96818208694458,,0.5,0.27766222961730447,0.5,0.3570473388606579,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.6274259673534139,0.22360679774997896,0.40019704826883784,1000.0,pareto front
fairness/compas-scores-two-years_processed.csv,20,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",165.33096742630005,,0.5553244592346089,0.5553244592346089,1.0,0.7140946777213159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.345403577868435,0.0,0.18462597836422545,500.0,pareto front
fairness/compas-scores-two-years_processed.csv,21,fairsmote,minmax,none,rf,default,None,3.1864376068115234,"{'la__n_estimators': 100, 'la__criterion': 'gini', 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",0.6411642411642412,0.6790697674418604,0.6611320754716982,0.6699808795411091,0.026365904246319488,0.04232657017234984,0.02218568075428662,0.0015342203044468317,0.010386694044046463,0.06097431244804519,0.019063644212529707,0.1058564352190805,0.37754677754677757,0.3288981288981289,0.3374549622289007,0.16404010599241595,0.22750117266128947,,
fairness/compas-scores-two-years_processed.csv,21,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",45.440587759017944,,0.5,0.27546777546777546,0.5,0.3552278820375335,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.6288813652020998,0.22360679774997896,0.40101257603763163,320.0,pareto front
fairness/compas-scores-two-years_processed.csv,21,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",342.31282114982605,,0.5,0.27546777546777546,0.5,0.3552278820375335,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.6288813652020998,0.22360679774997896,0.40101257603763163,1280.0,pareto front
fairness/compas-scores-two-years_processed.csv,21,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",285.71928906440735,,0.4490644490644491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9087807740710434,0.4472135954999579,0.6154864499660098,1000.0,pareto front
fairness/compas-scores-two-years_processed.csv,21,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",233.6129651069641,,0.5509355509355509,0.5509355509355509,1.0,0.710455764075067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34898195633315615,0.0,0.18653870210925355,1000.0,pareto front
fairness/compas-scores-two-years_processed.csv,21,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",101.18137192726135,,0.5509355509355509,0.5509355509355509,1.0,0.710455764075067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34898195633315615,0.0,0.18653870210925355,500.0,pareto front
fairness/compas-scores-two-years_processed.csv,22,fairsmote,minmax,none,rf,default,None,5.022051095962524,"{'la__n_estimators': 100, 'la__criterion': 'gini', 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",0.6274428274428274,0.6490312965722802,0.6720679012345679,0.6603487490523124,0.0879965292013482,0.04253544398607187,0.04894658650155048,0.03533277274284463,0.10906003972494083,0.061659061659061654,0.1689361399660848,0.1028092079594225,0.3422037422037422,0.3305613305613306,0.34816673853218655,0.17157392153952647,0.2359262016583448,,
fairness/compas-scores-two-years_processed.csv,22,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",46.83987045288086,,0.5,0.26943866943866945,0.5,0.35017562820859227,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.6329045025400778,0.22360679774997896,0.4032650950436817,320.0,pareto front
fairness/compas-scores-two-years_processed.csv,22,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",307.8216965198517,,0.46112266112266115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9069714419919078,0.4472135954999579,0.6147234445757773,1280.0,pareto front
fairness/compas-scores-two-years_processed.csv,22,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",192.87711381912231,,0.5,0.26943866943866945,0.5,0.35017562820859227,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.6329045025400778,0.22360679774997896,0.4032650950436817,1000.0,pareto front
fairness/compas-scores-two-years_processed.csv,22,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",294.2972798347473,,0.46112266112266115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9069714419919078,0.4472135954999579,0.6147234445757773,1000.0,pareto front
fairness/compas-scores-two-years_processed.csv,22,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",135.5179431438446,,0.46112266112266115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9069714419919078,0.4472135954999579,0.6147234445757773,500.0,pareto front
fairness/compas-scores-two-years_processed.csv,23,fairsmote,minmax,none,rf,default,None,3.077552080154419,"{'la__n_estimators': 100, 'la__criterion': 'gini', 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",0.6405990016638935,0.683282208588957,0.6639344262295082,0.6734693877551019,0.016038442100959865,0.03143250265195047,0.00637417218543046,0.045099272091013276,0.040263021472811134,0.010878434335917064,0.07005470769078859,0.020321012685661666,0.30490848585690516,0.3003327787021631,0.3350528121087767,0.13912182712666837,0.21424124843580006,,
fairness/compas-scores-two-years_processed.csv,23,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",44.23159980773926,,0.4417637271214642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9098939136456127,0.4472135954999579,0.6159561519851717,320.0,pareto front
fairness/compas-scores-two-years_processed.csv,23,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",351.1483793258667,,0.5,0.27911813643926786,0.5,0.3582487987186332,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.6264629898669757,0.22360679774997896,0.3996572519911401,1280.0,pareto front
fairness/compas-scores-two-years_processed.csv,23,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",199.31415367126465,,0.5,0.27911813643926786,0.5,0.3582487987186332,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.6264629898669757,0.22360679774997896,0.3996572519911401,1000.0,pareto front
fairness/compas-scores-two-years_processed.csv,23,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",182.25237393379211,,0.5582362728785357,0.5582362728785357,1.0,0.7164975974372664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34303206608833864,0.0,0.18335835199710845,1000.0,pareto front
fairness/compas-scores-two-years_processed.csv,23,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",74.70291113853455,,0.5582362728785357,0.5582362728785357,1.0,0.7164975974372664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34303206608833864,0.0,0.18335835199710845,500.0,pareto front
fairness/compas-scores-two-years_processed.csv,24,fairsmote,minmax,none,rf,default,None,3.067676067352295,"{'la__n_estimators': 100, 'la__criterion': 'gini', 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",0.6266112266112266,0.6646840148698885,0.6666666666666666,0.6656738644825019,0.016921877709008493,0.0059605094990561325,0.021782351909245046,0.007429162966726577,0.04837395303268566,0.03242101912020823,0.08080443090853107,0.05580896811837144,0.33555093555093557,0.3172557172557173,0.3445072793054327,0.15070909733855137,0.2239058128167376,,
