ds,pt,m,val,rank
fairness/adult_processed.csv,nsga-iii,aod-sex,0.0,
fairness/adult_processed.csv,nsga-iii,aod-sex,0.0,
fairness/adult_processed.csv,nsga-iii,aod-sex,0.0,
fairness/adult_processed.csv,nsga-iii,aod-sex,0.0,
fairness/adult_processed.csv,nsga-iii,aod-sex,0.0,
fairness/adult_processed.csv,nsga-iii,aod-sex,0.0,
fairness/adult_processed.csv,nsga-iii,aod-sex,0.0,
fairness/adult_processed.csv,nsga-iii,aod-sex,0.0,
fairness/adult_processed.csv,nsga-iii,aod-sex,0.0,
fairness/adult_processed.csv,nsga-iii,aod-sex,0.0,
fairness/adult_processed.csv,nsga-iii,aod-sex,0.0,
fairness/adult_processed.csv,nsga-iii,aod-sex,0.0,
fairness/adult_processed.csv,nsga-iii,aod-sex,0.0,
fairness/adult_processed.csv,nsga-iii,aod-sex,0.0,
fairness/adult_processed.csv,nsga-iii,aod-sex,0.0,
fairness/adult_processed.csv,nsga-iii,aod-sex,0.0,
fairness/adult_processed.csv,nsga-iii,aod-sex,0.0,
fairness/adult_processed.csv,nsga-iii,aod-sex,0.0,
fairness/adult_processed.csv,nsga-iii,aod-sex,0.0,
fairness/adult_processed.csv,nsga-iii,aod-sex,0.0,
fairness/adult_processed.csv,nsga-iii,aod-sex,0.0,
fairness/adult_processed.csv,nsga-iii,aod-sex,0.0,
fairness/adult_processed.csv,nsga-iii,aod-sex,0.0,
fairness/adult_processed.csv,nsga-iii,aod-sex,0.0,
fairness/adult_processed.csv,nsga-iii,aod-sex,0.0,
fairness/adult_processed.csv,nsga-iii,d2h1,0.748350074008733,
fairness/adult_processed.csv,nsga-iii,d2h1,0.6187780357698861,
fairness/adult_processed.csv,nsga-iii,d2h1,0.745462429859544,
fairness/adult_processed.csv,nsga-iii,d2h1,0.7473341171480532,
fairness/adult_processed.csv,nsga-iii,d2h1,0.7467470261450087,
fairness/adult_processed.csv,nsga-iii,d2h1,0.8743326319230024,
fairness/adult_processed.csv,nsga-iii,d2h1,0.7458146648806356,
fairness/adult_processed.csv,nsga-iii,d2h1,0.7462406366443132,
fairness/adult_processed.csv,nsga-iii,d2h1,0.7482902315474513,
fairness/adult_processed.csv,nsga-iii,d2h1,0.7468537104127174,
fairness/adult_processed.csv,nsga-iii,d2h1,0.6224640321489299,
fairness/adult_processed.csv,nsga-iii,d2h1,0.745249762796817,
fairness/adult_processed.csv,nsga-iii,d2h1,0.6174556303361766,
fairness/adult_processed.csv,nsga-iii,d2h1,0.7469871029448123,
fairness/adult_processed.csv,nsga-iii,d2h1,0.747434595920347,
fairness/adult_processed.csv,nsga-iii,d2h1,0.7881233714809794,
fairness/adult_processed.csv,nsga-iii,d2h1,0.8740884559152742,
fairness/adult_processed.csv,nsga-iii,d2h1,0.7476216208594761,
fairness/adult_processed.csv,nsga-iii,d2h1,0.6148143572509174,
fairness/adult_processed.csv,nsga-iii,d2h1,0.7490733991112193,
fairness/adult_processed.csv,nsga-iii,d2h1,0.618879292167788,
fairness/adult_processed.csv,nsga-iii,d2h1,0.7456018369200552,
fairness/adult_processed.csv,nsga-iii,d2h1,0.7483768421442233,
fairness/adult_processed.csv,nsga-iii,d2h1,0.618419130963087,
fairness/adult_processed.csv,nsga-iii,d2h1,0.74461887331121,
fairness/adult_processed.csv,nsga-iii,d2h1,0.618260431790456,
fairness/adult_processed.csv,nsga-iii,d2h1,0.7494426788983884,
fairness/adult_processed.csv,nsga-iii,d2h1,0.6193533643488355,
fairness/adult_processed.csv,nsga-iii,d2h1,0.6167661488355782,
fairness/adult_processed.csv,nsga-iii,d2h1,0.7479424243048216,
fairness/adult_processed.csv,nsga-iii,d2h2,0.2236067977499789,
fairness/adult_processed.csv,nsga-iii,d2h2,0.0,
fairness/adult_processed.csv,nsga-iii,d2h2,0.2236067977499789,
fairness/adult_processed.csv,nsga-iii,d2h2,0.2236067977499789,
fairness/adult_processed.csv,nsga-iii,d2h2,0.2236067977499789,
fairness/adult_processed.csv,nsga-iii,d2h2,0.4472135954999579,
fairness/adult_processed.csv,nsga-iii,d2h2,0.2236067977499789,
fairness/adult_processed.csv,nsga-iii,d2h2,0.2236067977499789,
fairness/adult_processed.csv,nsga-iii,d2h2,0.2236067977499789,
fairness/adult_processed.csv,nsga-iii,d2h2,0.2236067977499789,
fairness/adult_processed.csv,nsga-iii,d2h2,0.0,
fairness/adult_processed.csv,nsga-iii,d2h2,0.2236067977499789,
fairness/adult_processed.csv,nsga-iii,d2h2,0.0,
fairness/adult_processed.csv,nsga-iii,d2h2,0.2236067977499789,
fairness/adult_processed.csv,nsga-iii,d2h2,0.2236067977499789,
fairness/adult_processed.csv,nsga-iii,d2h2,0.2981423969999719,
fairness/adult_processed.csv,nsga-iii,d2h2,0.4472135954999579,
fairness/adult_processed.csv,nsga-iii,d2h2,0.2236067977499789,
fairness/adult_processed.csv,nsga-iii,d2h2,0.0,
fairness/adult_processed.csv,nsga-iii,d2h2,0.2236067977499789,
fairness/adult_processed.csv,nsga-iii,d2h2,0.0,
fairness/adult_processed.csv,nsga-iii,d2h2,0.2236067977499789,
fairness/adult_processed.csv,nsga-iii,d2h2,0.2236067977499789,
fairness/adult_processed.csv,nsga-iii,d2h2,0.0,
fairness/adult_processed.csv,nsga-iii,d2h2,0.2236067977499789,
fairness/adult_processed.csv,nsga-iii,d2h2,0.0,
fairness/adult_processed.csv,nsga-iii,d2h2,0.2236067977499789,
fairness/adult_processed.csv,nsga-iii,d2h2,0.0,
fairness/adult_processed.csv,nsga-iii,d2h2,0.0,
fairness/adult_processed.csv,nsga-iii,d2h2,0.2236067977499789,
fairness/adult_processed.csv,nsga-iii,d2h3,0.4668843659406891,
fairness/adult_processed.csv,nsga-iii,d2h3,0.3307507726159806,
fairness/adult_processed.csv,nsga-iii,d2h3,0.4653138359904316,
fairness/adult_processed.csv,nsga-iii,d2h3,0.4663319104945457,
fairness/adult_processed.csv,nsga-iii,d2h3,0.4660126124427655,
fairness/adult_processed.csv,nsga-iii,d2h3,0.6010603847119818,
fairness/adult_processed.csv,nsga-iii,d2h3,0.4655054575873071,
fairness/adult_processed.csv,nsga-iii,d2h3,0.465737175202923,
fairness/adult_processed.csv,nsga-iii,d2h3,0.4668518279693654,
fairness/adult_processed.csv,nsga-iii,d2h3,0.4660706370094996,
fairness/adult_processed.csv,nsga-iii,d2h3,0.3327210205558765,
fairness/adult_processed.csv,nsga-iii,d2h3,0.4651981351157684,
fairness/adult_processed.csv,nsga-iii,d2h3,0.3300439171789307,
fairness/adult_processed.csv,nsga-iii,d2h3,0.4661431862217143,
fairness/adult_processed.csv,nsga-iii,d2h3,0.4663865536272014,
fairness/adult_processed.csv,nsga-iii,d2h3,0.510392519283939,
fairness/adult_processed.csv,nsga-iii,d2h3,0.6009589072627056,
fairness/adult_processed.csv,nsga-iii,d2h3,0.4664882600646008,
fairness/adult_processed.csv,nsga-iii,d2h3,0.3286320973289383,
fairness/adult_processed.csv,nsga-iii,d2h3,0.4672776271385655,
fairness/adult_processed.csv,nsga-iii,d2h3,0.3308048964372903,
fairness/adult_processed.csv,nsga-iii,d2h3,0.4653896773154711,
fairness/adult_processed.csv,nsga-iii,d2h3,0.4668989203787275,
fairness/adult_processed.csv,nsga-iii,d2h3,0.3305589299271937,
fairness/adult_processed.csv,nsga-iii,d2h3,0.4648548726368396,
fairness/adult_processed.csv,nsga-iii,d2h3,0.330474101651258,
fairness/adult_processed.csv,nsga-iii,d2h3,0.4674783775737153,
fairness/adult_processed.csv,nsga-iii,d2h3,0.3310582986770161,
fairness/adult_processed.csv,nsga-iii,d2h3,0.3296753738146796,
fairness/adult_processed.csv,nsga-iii,d2h3,0.4666627081275972,
fairness/adult_processed.csv,nsga-iii,di-race,0.5,
fairness/adult_processed.csv,nsga-iii,di-race,0.0,
fairness/adult_processed.csv,nsga-iii,di-race,0.5,
fairness/adult_processed.csv,nsga-iii,di-race,0.5,
fairness/adult_processed.csv,nsga-iii,di-race,0.5,
fairness/adult_processed.csv,nsga-iii,di-race,1.0,
fairness/adult_processed.csv,nsga-iii,di-race,0.5,
fairness/adult_processed.csv,nsga-iii,di-race,0.5,
fairness/adult_processed.csv,nsga-iii,di-race,0.5,
fairness/adult_processed.csv,nsga-iii,di-race,0.5,
fairness/adult_processed.csv,nsga-iii,di-race,0.0,
fairness/adult_processed.csv,nsga-iii,di-race,0.5,
fairness/adult_processed.csv,nsga-iii,di-race,0.0,
fairness/adult_processed.csv,nsga-iii,di-race,0.5,
fairness/adult_processed.csv,nsga-iii,di-race,0.5,
fairness/adult_processed.csv,nsga-iii,di-race,0.6666666666666666,
fairness/adult_processed.csv,nsga-iii,di-race,1.0,
fairness/adult_processed.csv,nsga-iii,di-race,0.5,
fairness/adult_processed.csv,nsga-iii,di-race,0.0,
fairness/adult_processed.csv,nsga-iii,di-race,0.5,
fairness/adult_processed.csv,nsga-iii,di-race,0.0,
fairness/adult_processed.csv,nsga-iii,di-race,0.5,
fairness/adult_processed.csv,nsga-iii,di-race,0.5,
fairness/adult_processed.csv,nsga-iii,di-race,0.0,
fairness/adult_processed.csv,nsga-iii,di-race,0.5,
fairness/adult_processed.csv,nsga-iii,di-race,0.0,
fairness/adult_processed.csv,nsga-iii,di-race,0.5,
fairness/adult_processed.csv,nsga-iii,di-race,0.0,
fairness/adult_processed.csv,nsga-iii,di-race,0.0,
fairness/adult_processed.csv,nsga-iii,di-race,0.5,
fairness/adult_processed.csv,nsga-iii,di-sex,0.5,
fairness/adult_processed.csv,nsga-iii,di-sex,0.0,
fairness/adult_processed.csv,nsga-iii,di-sex,0.5,
fairness/adult_processed.csv,nsga-iii,di-sex,0.5,
fairness/adult_processed.csv,nsga-iii,di-sex,0.5,
fairness/adult_processed.csv,nsga-iii,di-sex,1.0,
fairness/adult_processed.csv,nsga-iii,di-sex,0.5,
fairness/adult_processed.csv,nsga-iii,di-sex,0.5,
fairness/adult_processed.csv,nsga-iii,di-sex,0.5,
fairness/adult_processed.csv,nsga-iii,di-sex,0.5,
fairness/adult_processed.csv,nsga-iii,di-sex,0.0,
fairness/adult_processed.csv,nsga-iii,di-sex,0.5,
fairness/adult_processed.csv,nsga-iii,di-sex,0.0,
fairness/adult_processed.csv,nsga-iii,di-sex,0.5,
fairness/adult_processed.csv,nsga-iii,di-sex,0.5,
fairness/adult_processed.csv,nsga-iii,di-sex,0.6666666666666666,
fairness/adult_processed.csv,nsga-iii,di-sex,1.0,
fairness/adult_processed.csv,nsga-iii,di-sex,0.5,
fairness/adult_processed.csv,nsga-iii,di-sex,0.0,
fairness/adult_processed.csv,nsga-iii,di-sex,0.5,
fairness/adult_processed.csv,nsga-iii,di-sex,0.0,
fairness/adult_processed.csv,nsga-iii,di-sex,0.5,
fairness/adult_processed.csv,nsga-iii,di-sex,0.5,
fairness/adult_processed.csv,nsga-iii,di-sex,0.0,
fairness/adult_processed.csv,nsga-iii,di-sex,0.5,
fairness/adult_processed.csv,nsga-iii,di-sex,0.0,
fairness/adult_processed.csv,nsga-iii,di-sex,0.5,
fairness/adult_processed.csv,nsga-iii,di-sex,0.0,
fairness/adult_processed.csv,nsga-iii,di-sex,0.0,
fairness/adult_processed.csv,nsga-iii,di-sex,0.5,
fairness/adult_processed.csv,nsga-iii,eod-race,0.0,
fairness/adult_processed.csv,nsga-iii,eod-race,0.0,
fairness/adult_processed.csv,nsga-iii,eod-race,0.0,
fairness/adult_processed.csv,nsga-iii,eod-race,0.0,
fairness/adult_processed.csv,nsga-iii,eod-race,0.0,
fairness/adult_processed.csv,nsga-iii,eod-race,0.0,
fairness/adult_processed.csv,nsga-iii,eod-race,0.0,
fairness/adult_processed.csv,nsga-iii,eod-race,0.0,
fairness/adult_processed.csv,nsga-iii,eod-race,0.0,
fairness/adult_processed.csv,nsga-iii,eod-race,0.0,
fairness/adult_processed.csv,nsga-iii,eod-race,0.0,
fairness/adult_processed.csv,nsga-iii,eod-race,0.0,
fairness/adult_processed.csv,nsga-iii,eod-race,0.0,
fairness/adult_processed.csv,nsga-iii,eod-race,0.0,
fairness/adult_processed.csv,nsga-iii,eod-race,0.0,
fairness/adult_processed.csv,nsga-iii,eod-race,0.0,
fairness/adult_processed.csv,nsga-iii,eod-race,0.0,
fairness/adult_processed.csv,nsga-iii,eod-race,0.0,
fairness/adult_processed.csv,nsga-iii,eod-race,0.0,
fairness/adult_processed.csv,nsga-iii,eod-race,0.0,
fairness/adult_processed.csv,nsga-iii,eod-race,0.0,
fairness/adult_processed.csv,nsga-iii,eod-race,0.0,
fairness/adult_processed.csv,nsga-iii,eod-race,0.0,
fairness/adult_processed.csv,nsga-iii,eod-race,0.0,
fairness/adult_processed.csv,nsga-iii,eod-race,0.0,
fairness/adult_processed.csv,nsga-iii,eod-race,0.0,
fairness/adult_processed.csv,nsga-iii,eod-race,0.0,
fairness/adult_processed.csv,nsga-iii,eod-race,0.0,
fairness/adult_processed.csv,nsga-iii,eod-race,0.0,
fairness/adult_processed.csv,nsga-iii,eod-race,0.0,
fairness/adult_processed.csv,nsga-iii,eod-sex,0.0,
fairness/adult_processed.csv,nsga-iii,eod-sex,0.0,
fairness/adult_processed.csv,nsga-iii,eod-sex,0.0,
fairness/adult_processed.csv,nsga-iii,eod-sex,0.0,
fairness/adult_processed.csv,nsga-iii,eod-sex,0.0,
fairness/adult_processed.csv,nsga-iii,eod-sex,0.0,
fairness/adult_processed.csv,nsga-iii,eod-sex,0.0,
fairness/adult_processed.csv,nsga-iii,eod-sex,0.0,
fairness/adult_processed.csv,nsga-iii,eod-sex,0.0,
fairness/adult_processed.csv,nsga-iii,eod-sex,0.0,
fairness/adult_processed.csv,nsga-iii,eod-sex,0.0,
fairness/adult_processed.csv,nsga-iii,eod-sex,0.0,
fairness/adult_processed.csv,nsga-iii,eod-sex,0.0,
fairness/adult_processed.csv,nsga-iii,eod-sex,0.0,
fairness/adult_processed.csv,nsga-iii,eod-sex,0.0,
fairness/adult_processed.csv,nsga-iii,eod-sex,0.0,
fairness/adult_processed.csv,nsga-iii,eod-sex,0.0,
fairness/adult_processed.csv,nsga-iii,eod-sex,0.0,
fairness/adult_processed.csv,nsga-iii,eod-sex,0.0,
fairness/adult_processed.csv,nsga-iii,eod-sex,0.0,
fairness/adult_processed.csv,nsga-iii,eod-sex,0.0,
fairness/adult_processed.csv,nsga-iii,eod-sex,0.0,
fairness/adult_processed.csv,nsga-iii,eod-sex,0.0,
fairness/adult_processed.csv,nsga-iii,eod-sex,0.0,
fairness/adult_processed.csv,nsga-iii,eod-sex,0.0,
fairness/adult_processed.csv,nsga-iii,eod-sex,0.0,
fairness/adult_processed.csv,nsga-iii,eod-sex,0.0,
fairness/adult_processed.csv,nsga-iii,eod-sex,0.0,
fairness/adult_processed.csv,nsga-iii,eod-sex,0.0,
fairness/adult_processed.csv,nsga-iii,eod-sex,0.0,
fairness/adult_processed.csv,nsga-iii,f1,0.1907247241276469,
fairness/adult_processed.csv,nsga-iii,f1,0.3869018131378183,
fairness/adult_processed.csv,nsga-iii,f1,0.1950556242274413,
fairness/adult_processed.csv,nsga-iii,f1,0.1922504465171661,
fairness/adult_processed.csv,nsga-iii,f1,0.1931311329170383,
fairness/adult_processed.csv,nsga-iii,f1,0.0,
fairness/adult_processed.csv,nsga-iii,f1,0.1945282738831445,
fairness/adult_processed.csv,nsga-iii,f1,0.1938901817101549,
fairness/adult_processed.csv,nsga-iii,f1,0.1908146528157463,
fairness/adult_processed.csv,nsga-iii,f1,0.1929711509864181,
fairness/adult_processed.csv,nsga-iii,f1,0.3817711957061923,
fairness/adult_processed.csv,nsga-iii,f1,0.1953738941333465,
fairness/adult_processed.csv,nsga-iii,f1,0.3887376911277154,
fairness/adult_processed.csv,nsga-iii,f1,0.1927710843373493,
fairness/adult_processed.csv,nsga-iii,f1,0.1920996476601657,
fairness/adult_processed.csv,nsga-iii,f1,0.1305872474934558,
fairness/adult_processed.csv,nsga-iii,f1,0.0,
fairness/adult_processed.csv,nsga-iii,f1,0.1918189038919777,
fairness/adult_processed.csv,nsga-iii,f1,0.3923969390274006,
fairness/adult_processed.csv,nsga-iii,f1,0.1896371509631178,
fairness/adult_processed.csv,nsga-iii,f1,0.3867611356091759,
fairness/adult_processed.csv,nsga-iii,f1,0.1948469412986499,
fairness/adult_processed.csv,nsga-iii,f1,0.1906844957001541,
fairness/adult_processed.csv,nsga-iii,f1,0.3874003268783121,
fairness/adult_processed.csv,nsga-iii,f1,0.1963175041958732,
fairness/adult_processed.csv,nsga-iii,f1,0.3876206981926219,
fairness/adult_processed.csv,nsga-iii,f1,0.1890814903367204,
fairness/adult_processed.csv,nsga-iii,f1,0.3861022997620936,
fairness/adult_processed.csv,nsga-iii,f1,0.3896938825972998,
fairness/adult_processed.csv,nsga-iii,f1,0.1913371746473276,
fairness/adult_processed.csv,nsga-iii,fr-race,0.0,
fairness/adult_processed.csv,nsga-iii,fr-race,0.0,
fairness/adult_processed.csv,nsga-iii,fr-race,0.0,
fairness/adult_processed.csv,nsga-iii,fr-race,0.0,
fairness/adult_processed.csv,nsga-iii,fr-race,0.0,
fairness/adult_processed.csv,nsga-iii,fr-race,0.0,
fairness/adult_processed.csv,nsga-iii,fr-race,0.0,
fairness/adult_processed.csv,nsga-iii,fr-race,0.0,
fairness/adult_processed.csv,nsga-iii,fr-race,0.0,
fairness/adult_processed.csv,nsga-iii,fr-race,0.0,
fairness/adult_processed.csv,nsga-iii,fr-race,0.0,
fairness/adult_processed.csv,nsga-iii,fr-race,0.0,
fairness/adult_processed.csv,nsga-iii,fr-race,0.0,
fairness/adult_processed.csv,nsga-iii,fr-race,0.0,
fairness/adult_processed.csv,nsga-iii,fr-race,0.0,
fairness/adult_processed.csv,nsga-iii,fr-race,0.0,
fairness/adult_processed.csv,nsga-iii,fr-race,0.0,
fairness/adult_processed.csv,nsga-iii,fr-race,0.0,
fairness/adult_processed.csv,nsga-iii,fr-race,0.0,
fairness/adult_processed.csv,nsga-iii,fr-race,0.0,
fairness/adult_processed.csv,nsga-iii,fr-race,0.0,
fairness/adult_processed.csv,nsga-iii,fr-race,0.0,
fairness/adult_processed.csv,nsga-iii,fr-race,0.0,
fairness/adult_processed.csv,nsga-iii,fr-race,0.0,
fairness/adult_processed.csv,nsga-iii,fr-race,0.0,
fairness/adult_processed.csv,nsga-iii,fr-race,0.0,
fairness/adult_processed.csv,nsga-iii,fr-race,0.0,
fairness/adult_processed.csv,nsga-iii,fr-race,0.0,
fairness/adult_processed.csv,nsga-iii,fr-race,0.0,
fairness/adult_processed.csv,nsga-iii,fr-race,0.0,
fairness/adult_processed.csv,nsga-iii,fr-sex,0.0,
fairness/adult_processed.csv,nsga-iii,fr-sex,0.0,
fairness/adult_processed.csv,nsga-iii,fr-sex,0.0,
fairness/adult_processed.csv,nsga-iii,fr-sex,0.0,
fairness/adult_processed.csv,nsga-iii,fr-sex,0.0,
fairness/adult_processed.csv,nsga-iii,fr-sex,0.0,
fairness/adult_processed.csv,nsga-iii,fr-sex,0.0,
fairness/adult_processed.csv,nsga-iii,fr-sex,0.0,
fairness/adult_processed.csv,nsga-iii,fr-sex,0.0,
fairness/adult_processed.csv,nsga-iii,fr-sex,0.0,
fairness/adult_processed.csv,nsga-iii,fr-sex,0.0,
fairness/adult_processed.csv,nsga-iii,fr-sex,0.0,
fairness/adult_processed.csv,nsga-iii,fr-sex,0.0,
fairness/adult_processed.csv,nsga-iii,fr-sex,0.0,
fairness/adult_processed.csv,nsga-iii,fr-sex,0.0,
fairness/adult_processed.csv,nsga-iii,fr-sex,0.0,
fairness/adult_processed.csv,nsga-iii,fr-sex,0.0,
fairness/adult_processed.csv,nsga-iii,fr-sex,0.0,
fairness/adult_processed.csv,nsga-iii,fr-sex,0.0,
fairness/adult_processed.csv,nsga-iii,fr-sex,0.0,
fairness/adult_processed.csv,nsga-iii,fr-sex,0.0,
fairness/adult_processed.csv,nsga-iii,fr-sex,0.0,
fairness/adult_processed.csv,nsga-iii,fr-sex,0.0,
fairness/adult_processed.csv,nsga-iii,fr-sex,0.0,
fairness/adult_processed.csv,nsga-iii,fr-sex,0.0,
fairness/adult_processed.csv,nsga-iii,fr-sex,0.0,
fairness/adult_processed.csv,nsga-iii,fr-sex,0.0,
fairness/adult_processed.csv,nsga-iii,fr-sex,0.0,
fairness/adult_processed.csv,nsga-iii,fr-sex,0.0,
fairness/adult_processed.csv,nsga-iii,fr-sex,0.0,
fairness/adult_processed.csv,nsga-iii,precision,0.1178367422148516,
fairness/adult_processed.csv,nsga-iii,precision,0.2398501320557705,
fairness/adult_processed.csv,nsga-iii,precision,0.1211609336609336,
fairness/adult_processed.csv,nsga-iii,precision,0.1190037466986057,
fairness/adult_processed.csv,nsga-iii,precision,0.1196793808734107,
fairness/adult_processed.csv,nsga-iii,precision,0.0,
fairness/adult_processed.csv,nsga-iii,precision,0.1207542534242368,
fairness/adult_processed.csv,nsga-iii,precision,0.1202628831152877,
fairness/adult_processed.csv,nsga-iii,precision,0.1179054054054054,
fairness/adult_processed.csv,nsga-iii,precision,0.1195565382961734,
fairness/adult_processed.csv,nsga-iii,precision,0.2359191695841778,
fairness/adult_processed.csv,nsga-iii,precision,0.1214066339066339,
fairness/adult_processed.csv,nsga-iii,precision,0.2412628216939991,
fairness/adult_processed.csv,nsga-iii,precision,0.1194029850746268,
fairness/adult_processed.csv,nsga-iii,precision,0.1188882063882064,
fairness/adult_processed.csv,nsga-iii,precision,0.0811989435538357,
fairness/adult_processed.csv,nsga-iii,precision,0.0,
fairness/adult_processed.csv,nsga-iii,precision,0.1186732186732186,
fairness/adult_processed.csv,nsga-iii,precision,0.2440882009704563,
fairness/adult_processed.csv,nsga-iii,precision,0.1170075548185,
fairness/adult_processed.csv,nsga-iii,precision,0.2397420147420147,
fairness/adult_processed.csv,nsga-iii,precision,0.1209999385787113,
fairness/adult_processed.csv,nsga-iii,precision,0.1178060315705423,
fairness/adult_processed.csv,nsga-iii,precision,0.2402334152334152,
fairness/adult_processed.csv,nsga-iii,precision,0.1221362324181561,
fairness/adult_processed.csv,nsga-iii,precision,0.2404029236533382,
fairness/adult_processed.csv,nsga-iii,precision,0.1165847665847665,
fairness/adult_processed.csv,nsga-iii,precision,0.2392359191695841,
fairness/adult_processed.csv,nsga-iii,precision,0.2419998771574227,
fairness/adult_processed.csv,nsga-iii,precision,0.1183046683046683,
fairness/adult_processed.csv,nsga-iii,recall,0.5,
fairness/adult_processed.csv,nsga-iii,recall,1.0,
fairness/adult_processed.csv,nsga-iii,recall,0.5,
fairness/adult_processed.csv,nsga-iii,recall,0.5,
fairness/adult_processed.csv,nsga-iii,recall,0.5,
fairness/adult_processed.csv,nsga-iii,recall,0.0,
fairness/adult_processed.csv,nsga-iii,recall,0.5,
fairness/adult_processed.csv,nsga-iii,recall,0.5,
fairness/adult_processed.csv,nsga-iii,recall,0.5,
fairness/adult_processed.csv,nsga-iii,recall,0.5,
fairness/adult_processed.csv,nsga-iii,recall,1.0,
fairness/adult_processed.csv,nsga-iii,recall,0.5,
fairness/adult_processed.csv,nsga-iii,recall,1.0,
fairness/adult_processed.csv,nsga-iii,recall,0.5,
fairness/adult_processed.csv,nsga-iii,recall,0.5,
fairness/adult_processed.csv,nsga-iii,recall,0.3333333333333333,
fairness/adult_processed.csv,nsga-iii,recall,0.0,
fairness/adult_processed.csv,nsga-iii,recall,0.5,
fairness/adult_processed.csv,nsga-iii,recall,1.0,
fairness/adult_processed.csv,nsga-iii,recall,0.5,
fairness/adult_processed.csv,nsga-iii,recall,1.0,
fairness/adult_processed.csv,nsga-iii,recall,0.5,
fairness/adult_processed.csv,nsga-iii,recall,0.5,
fairness/adult_processed.csv,nsga-iii,recall,1.0,
fairness/adult_processed.csv,nsga-iii,recall,0.5,
fairness/adult_processed.csv,nsga-iii,recall,1.0,
fairness/adult_processed.csv,nsga-iii,recall,0.5,
fairness/adult_processed.csv,nsga-iii,recall,1.0,
fairness/adult_processed.csv,nsga-iii,recall,1.0,
fairness/adult_processed.csv,nsga-iii,recall,0.5,
fairness/adult_processed.csv,nsga-iii,spd-race,0.0,
fairness/adult_processed.csv,nsga-iii,spd-race,0.0,
fairness/adult_processed.csv,nsga-iii,spd-race,0.0,
fairness/adult_processed.csv,nsga-iii,spd-race,0.0,
fairness/adult_processed.csv,nsga-iii,spd-race,0.0,
fairness/adult_processed.csv,nsga-iii,spd-race,0.0,
fairness/adult_processed.csv,nsga-iii,spd-race,0.0,
fairness/adult_processed.csv,nsga-iii,spd-race,0.0,
fairness/adult_processed.csv,nsga-iii,spd-race,0.0,
fairness/adult_processed.csv,nsga-iii,spd-race,0.0,
fairness/adult_processed.csv,nsga-iii,spd-race,0.0,
fairness/adult_processed.csv,nsga-iii,spd-race,0.0,
fairness/adult_processed.csv,nsga-iii,spd-race,0.0,
fairness/adult_processed.csv,nsga-iii,spd-race,0.0,
fairness/adult_processed.csv,nsga-iii,spd-race,0.0,
fairness/adult_processed.csv,nsga-iii,spd-race,0.0,
fairness/adult_processed.csv,nsga-iii,spd-race,0.0,
fairness/adult_processed.csv,nsga-iii,spd-race,0.0,
fairness/adult_processed.csv,nsga-iii,spd-race,0.0,
fairness/adult_processed.csv,nsga-iii,spd-race,0.0,
fairness/adult_processed.csv,nsga-iii,spd-race,0.0,
fairness/adult_processed.csv,nsga-iii,spd-race,0.0,
fairness/adult_processed.csv,nsga-iii,spd-race,0.0,
fairness/adult_processed.csv,nsga-iii,spd-race,0.0,
fairness/adult_processed.csv,nsga-iii,spd-race,0.0,
fairness/adult_processed.csv,nsga-iii,spd-race,0.0,
fairness/adult_processed.csv,nsga-iii,spd-race,0.0,
fairness/adult_processed.csv,nsga-iii,spd-race,0.0,
fairness/adult_processed.csv,nsga-iii,spd-race,0.0,
fairness/adult_processed.csv,nsga-iii,spd-race,0.0,
fairness/adult_processed.csv,nsga-iii,spd-sex,0.0,
fairness/adult_processed.csv,nsga-iii,spd-sex,0.0,
fairness/adult_processed.csv,nsga-iii,spd-sex,0.0,
fairness/adult_processed.csv,nsga-iii,spd-sex,0.0,
fairness/adult_processed.csv,nsga-iii,spd-sex,0.0,
fairness/adult_processed.csv,nsga-iii,spd-sex,0.0,
fairness/adult_processed.csv,nsga-iii,spd-sex,0.0,
fairness/adult_processed.csv,nsga-iii,spd-sex,0.0,
fairness/adult_processed.csv,nsga-iii,spd-sex,0.0,
fairness/adult_processed.csv,nsga-iii,spd-sex,0.0,
fairness/adult_processed.csv,nsga-iii,spd-sex,0.0,
fairness/adult_processed.csv,nsga-iii,spd-sex,0.0,
fairness/adult_processed.csv,nsga-iii,spd-sex,0.0,
fairness/adult_processed.csv,nsga-iii,spd-sex,0.0,
fairness/adult_processed.csv,nsga-iii,spd-sex,0.0,
fairness/adult_processed.csv,nsga-iii,spd-sex,0.0,
fairness/adult_processed.csv,nsga-iii,spd-sex,0.0,
fairness/adult_processed.csv,nsga-iii,spd-sex,0.0,
fairness/adult_processed.csv,nsga-iii,spd-sex,0.0,
fairness/adult_processed.csv,nsga-iii,spd-sex,0.0,
fairness/adult_processed.csv,nsga-iii,spd-sex,0.0,
fairness/adult_processed.csv,nsga-iii,spd-sex,0.0,
fairness/adult_processed.csv,nsga-iii,spd-sex,0.0,
fairness/adult_processed.csv,nsga-iii,spd-sex,0.0,
fairness/adult_processed.csv,nsga-iii,spd-sex,0.0,
fairness/adult_processed.csv,nsga-iii,spd-sex,0.0,
fairness/adult_processed.csv,nsga-iii,spd-sex,0.0,
fairness/adult_processed.csv,nsga-iii,spd-sex,0.0,
fairness/adult_processed.csv,nsga-iii,spd-sex,0.0,
fairness/adult_processed.csv,nsga-iii,spd-sex,0.0,
fairness/adult_processed.csv,random,accuracy,0.2356734844297033,
